證券代碼,Data Field,2015/7/31,2015/8/31,2015/9/30,2015/10/30,2015/11/30,2015/12/31,2016/1/30,2016/2/26,2016/3/31,2016/4/29,2016/5/31,2016/6/30,2016/7/29,2016/8/31
1473 台南,月報酬率 %,-10.4144,-10.7999,12.5561,4.5815,-4,16.8652,26.4861,-1.3423,4.4899,8.4635,6.804,-14.1203,-6.469,-14.6974
1473 台南,現股當沖比重,0,0,0,0,0,0,0,10.79,5.62,10,9.02,0.55,2.95,1.89
1474 弘裕,月報酬率 %,-19.2951,-1.2373,16.1327,1.9702,-1.4494,-8.9213,0.1077,12.3657,-2.8709,7.8818,-2.2832,-2.8037,3.4367,0.9756
1474 弘裕,現股當沖比重,0,0,0,0,0,0,0,9.55,0,4.06,0,0,0,0
1475 本盟,月報酬率 %,-11.8947,-18.877,16.7894,0.8827,9.375,3.2,-9.1916,-1.9512,14.4278,-8.8042,-16.5673,20.8571,33.5697,-7.9644
1475 本盟,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1476 儒鴻,月報酬率 %,-6.681,5.6096,6.2309,-7.8844,-8.3509,3.3027,3.5519,-10.0642,0.8334,-12.987,-5.0203,-11.2858,19.127,12.448
1476 儒鴻,現股當沖比重,19.77,18.32,11.66,41.04,14.46,11.69,25.88,11.97,14.07,12.87,11.36,18.23,13.07,29.56
1477 聚陽,月報酬率 %,1.5066,8.3959,-1.2775,-8.3178,-10.0806,4.4842,-3.8626,-7.1429,-6.9709,-10.8528,-5.7971,-7.3846,9.6343,-0.3664
1477 聚陽,現股當沖比重,8.67,19.12,10.09,18.71,7.76,6.72,11.68,5.42,12,12.64,7.6,7.03,5.3,5.12
1503 士電,月報酬率 %,1.7453,3.462,2.9602,-0.2499,-0.7519,4.7981,-4.8194,0.633,-0.5032,0.1263,0.8838,0.751,-0.2483,0.3498
1503 士電,現股當沖比重,0,0,0,0,0,0,0,7.53,0.41,0,3.35,0,0,0
1504 東元,月報酬率 %,8.1983,-1.0101,5.5102,9.8646,-10.3872,3.3399,-1.3307,4.817,-3.4926,-2.8572,2.5491,3.633,7.3669,-5.4866
1504 東元,現股當沖比重,4.15,4.12,5.72,7.12,1.66,5.48,2.11,1.91,5.79,3.09,6.8,1.56,2.79,2.38
1506 正道,月報酬率 %,-3.6841,-21.8578,5.5944,6.6225,-6.8324,-2.6666,5.4795,0.6494,7.0966,-6.3252,-0.3214,-1.2904,-0.9803,-4.2906
1506 正道,現股當沖比重,0,0,0,0,0,0,0,7.73,1.93,10.64,15.38,5,6.99,13.2
1507 永大,月報酬率 %,-11.7958,-4.5318,9.9159,0.7681,-5.3333,-4.5269,-8.0082,9.5073,-3.8706,1.85,2.2434,-4.9111,4.2087,3.9197
1507 永大,現股當沖比重,0.45,4.33,1.92,11.78,0,5.36,2.61,5.32,1.3,1.13,2.61,1.7,1.71,4.97
1512 瑞利,月報酬率 %,-10.3068,-18.5819,3.9038,35.8385,-1.0637,27.957,-13.9497,-1.9533,4.5817,-4.9524,-12.2244,7.9907,0,7.1881
1512 瑞利,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1513 中興電,月報酬率 %,-3.3612,-1.4495,3.1646,6.7485,-0.5747,-2.3121,1.1836,11.1112,-5.0001,2.4928,-0.2701,1.626,-1.6,2.3789
1513 中興電,現股當沖比重,0,0,0,0,0,0,0,3.75,2.87,0.34,1.67,1.16,0.65,0.13
1514 亞力,月報酬率 %,-6.7554,-5.6462,5.851,4.6481,1.0804,-2.7315,-1.7095,4.9689,10.1774,-0.4296,8.9538,1.9801,3.398,-1.7694
1514 亞力,現股當沖比重,0,0,0,0,0,0,0,0,0,4.33,1.48,0.96,0.95,2.37
1515 力山,月報酬率 %,5.2904,-4.0393,18.5831,0.4328,-7.3275,-2.7908,-2.871,3.941,3.3175,-3.6697,14.7621,11.618,13.011,14.2729
1515 力山,現股當沖比重,0,0,0,0,0,0,0,2.23,0,0,3.88,7.29,4.83,31.17
1516 川飛,月報酬率 %,0.7691,-16.0304,2.0454,11.1357,-15.8318,4.2857,-5.0227,0.9615,23.8094,-10.3846,2.146,-0.42,4.852,-4.0242
1516 川飛,現股當沖比重,0,0,0,0,0,0,0,7.97,12.43,8.62,0,10.95,0,5.26
1517 利奇,月報酬率 %,-12.7907,-3.9782,11.1651,8.2968,-4.4357,-5.0634,0.8889,1.3216,-2.1739,-1.7778,-0.4524,-1.8181,0.4628,0.4609
1517 利奇,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,9.62,0
1519 華城,月報酬率 %,-4.5014,-3.2769,1.0909,12.5898,6.0704,-7.53,1.6288,4.4874,-0.9204,-5.8822,2.3028,-2.5724,5.6758,6.169
1519 華城,現股當沖比重,0,0,0,0,0,0,0,0,8.62,0.34,0.38,0,1.09,0.19
1521 大億,月報酬率 %,-19.4105,-10.1282,24.1083,-2.0689,-6.5728,12.9396,-8.2313,1.3334,-2.3921,-6.4949,3.2767,2.7919,2.9004,7.2703
1521 大億,現股當沖比重,0,0,0,0,0,0,0,1.72,1.1,1.63,1.98,2.69,2.25,6.55
1522 堤維西,月報酬率 %,0.5166,-1.6708,13.8889,15.122,0,-0.8476,2.137,13.8076,-6.0663,-0.7827,1.7752,1.9381,14.4486,23.9626
1522 堤維西,現股當沖比重,0,0,0,0,0,0,0,6.3,5.56,7.24,2.93,3.56,5.23,8.25
1524 耿鼎,月報酬率 %,-5.9386,-4.4805,6.6098,4.2,25.7199,3.2062,-6.0651,7.0865,9.1178,7.8166,3.75,4.4579,14.9943,11.8351
1524 耿鼎,現股當沖比重,0,0,0,0,0,0,0,0.9,5.18,4.39,5.02,7.87,1.12,5.08
1525 江申,月報酬率 %,-18.0497,0.4824,4.1599,31.4899,5.6074,-14.6017,12.1763,-0.3466,20.5101,15.3846,7.9165,-7.3359,5.4026,9.2
1525 江申,現股當沖比重,0,0,0,0,0,0,0,4.84,13.77,17.85,10.67,6.36,13.9,1.44
1526 日馳,月報酬率 %,-1.1195,-2.2644,0.386,0.7692,11.8319,-3.413,-3.5335,-1.8315,-1.1194,-6.4151,0.8065,4,2.3319,22.4805
1526 日馳,現股當沖比重,0,0,0,0,0,0,0,2.94,4.73,0,0,3.06,11.11,5.81
1527 鑽全,月報酬率 %,-7.3198,13.6021,19.8057,20.0813,-1.4428,-1.0973,0.6342,6.6142,1.4772,5.2403,-3.1813,30.5712,9.0809,16.3349
1527 鑽全,現股當沖比重,0,0,0,0,0,0,10.3,11.25,10.16,9.12,7.74,23.05,21.02,7.61
1528 恩德,月報酬率 %,-8.6021,6.4953,7.0194,3.9786,-5.8944,-0.3297,-2.4257,1.6949,14.9998,-6.3768,2.5799,1.1077,7.0352,-5.1644
1528 恩德,現股當沖比重,0,0,0,0,0,0,0,0,7.13,2.15,1.11,0.77,0,0
1529 樂士,月報酬率 %,-0.5523,16.6668,16.4285,26.7894,-4.8387,-23.8981,15.8128,-25.3846,-35.3094,-3.9841,25.726,48.5151,8.8889,-10.4083
1529 樂士,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1530 亞崴,月報酬率 %,-12.7194,-11.3902,13.6107,4.1546,10.9777,-2.0095,-1.5774,5.128,-8.2315,0.3325,-3.6423,-2.062,-2.4563,6.4539
1530 亞崴,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1531 高林股,月報酬率 %,-12.7939,6.8861,4.6922,-1.6807,-6.5525,3.3536,-5.6048,7.1874,0.8745,-2.0231,-3.2449,0.6095,2.4241,1.7751
1531 高林股,現股當沖比重,0,0,0,0,0,0,0,1.81,0,0,2.86,1.59,0,0
1532 勤美,月報酬率 %,5.8843,-17.0289,25.1092,1.5707,-10.1374,0.3824,-4,4.7618,12.3105,28.6678,-3.1456,3.5184,-9.1563,-7.7627
1532 勤美,現股當沖比重,0,0,0,0,0,0,0,1.17,7.11,5.71,7.15,3.61,5.8,6.88
1533 車王電,月報酬率 %,-23.9596,38.8608,15.3941,4.7271,-13.1395,-8.4294,6.4315,4.9764,27.7654,-17.6678,-1.7167,-5.0217,0.8045,10.0403
1533 車王電,現股當沖比重,0,0,0,0,0,0,0,0.47,27.08,12.15,14,1.85,4.96,9.35
1535 中宇,月報酬率 %,-9.3753,-6.149,0.1726,4.8191,-3.9409,1.5384,-7.4074,6.9091,-1.3605,-6.8965,-5.3705,1.9571,-1.5505,-7.0322
1535 中宇,現股當沖比重,0,0,0,0,0,0,0,0,0,8,7.32,1.57,0,0
1536 和大,月報酬率 %,-4.0949,5.2576,7.0339,2.857,16.6666,-3.9685,11.9834,-4.4279,8.1081,10.7144,-0.6451,-2.5975,-1.1474,13.4482
1536 和大,現股當沖比重,23.07,23.57,13.27,13.2,11.22,10.55,23.24,5.94,18.05,27.71,14.39,13.92,15.18,8.45
1537 廣隆,月報酬率 %,-17.763,1.7247,4.1666,-3.5998,4.5642,4.7617,1.515,0.3731,5.5763,-5.9859,2.9962,5.8183,6.1854,3.2847
1537 廣隆,現股當沖比重,15.61,16.46,14.69,6.21,8.31,13.76,7.28,6.43,6.3,3.64,4.14,9.12,2.63,0.34
1538 正峰新,月報酬率 %,11.8776,-23.8014,1.5729,10.6195,-1.3999,1.4196,-2.8001,4.9383,8.4315,-9.5842,-1.8,6.3136,-2.6822,19.2912
1538 正峰新,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1539 巨庭,月報酬率 %,-19.9998,18.2099,-8.7193,11.1275,-11.0671,-12.5927,2.7117,19.4722,-14.0885,-13.6656,12.4767,8.278,-0.0001,-3.2111
1539 巨庭,現股當沖比重,0,0,0,0,0,0,0,11.97,4.41,2.61,5.5,13.48,3.18,1.73
1540 喬福,月報酬率 %,-6.0663,-10.1408,-0.9403,6.9617,-5.3253,0.0001,-3.4374,0.6472,10.2894,-5.5394,-2.7777,-2.8571,1.4591,1.718
1540 喬福,現股當沖比重,0,0,0,0,0,0,0,4.24,3.17,0,0,0,0,4
1541 錩泰,月報酬率 %,-11.1652,82.2881,64.6494,21.2764,-17.7034,-16.3761,17.7289,12.4018,-2.8022,0.901,1.7856,13.158,-6.5117,-2.0624
1541 錩泰,現股當沖比重,0,0,0,0,0,0,0,18.26,10.67,3.26,11.76,16.16,11.25,7.94
1558 伸興,月報酬率 %,2.1759,-15.26,-2.2987,7.0587,4.0292,-2.8169,2.8986,1.4083,3.125,-2.0204,-0.3436,3.1035,4.5035,7.5087
1558 伸興,現股當沖比重,0,9.13,0,0,0,0,0,1.29,2.16,1.76,0,1.71,0,3.83
1560 中砂,月報酬率 %,-14.9658,-7.0001,4.3009,17.9382,-8.3915,-2.4808,-2.1525,5.0001,0.9522,-4.3395,-1.7751,7.6304,9.7594,-3.102
1560 中砂,現股當沖比重,0,0,0,0,0,0,0,1.42,0.71,1.42,0.55,7.31,11.34,2.39
1568 倉佑,月報酬率 %,-7.5985,-10.3659,11.5648,3.3537,28.3184,-5.7469,4.3902,17.7571,3.5715,-1.7241,-8.772,9.3134,2.2403,34.6614
1568 倉佑,現股當沖比重,0,0,0,0,0,0,0,7.81,17.26,19.33,16.91,8.82,9.54,14.94
1582 信錦,月報酬率 %,-17.0993,0.466,7.8886,9.6773,-1.1766,-4.5635,-2.8065,3.2088,11.7099,-1.8552,0.189,-0.1886,7.0271,2.4952
1582 信錦,現股當沖比重,5.42,1.11,1.84,0,0,0,0,2.11,3.74,0.35,0.42,1.69,4.66,0.51
1583 程泰,月報酬率 %,-4.6676,-12.166,11.4863,2.9573,0.9303,1.229,-6.8286,4.5603,4.8288,-1.7833,-9.8333,-0.5034,-1.1804,0.6826
1583 程泰,現股當沖比重,0,0,0,0,0,0,0,0,12.5,0,6.07,0,0,0
1587 吉茂,月報酬率 %,4.2676,-8.2266,7.3537,8.9999,-10.321,7.4168,-7.143,2.5643,9.9999,-2.2728,-0.0465,7.3789,6.6517,14.5525
1587 吉茂,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1589 永冠-KY,月報酬率 %,-13.0493,-4.9535,-3.6112,20.173,-15.3476,3.1159,15.6592,14.0142,-4.7916,-8.3151,3.5799,-5.9908,-13.3773,2.0774
1589 永冠-KY,現股當沖比重,18.58,15.35,12.58,21.23,18.68,11.21,16.78,30.26,6.85,4.38,5.85,7.48,5.13,16.97
1590 亞德客-KY,月報酬率 %,-25.0647,6.8964,11.9355,-2.5935,-13.6095,4.1095,6.5792,5.5557,11.1112,12.6313,2.1028,9.3824,-0.0002,0.8403
1590 亞德客-KY,現股當沖比重,9.97,4.19,6.96,5.37,7.55,7.93,14.49,10.48,7.55,5.73,10.49,11.5,10.96,2.92
1592 英瑞-KY,月報酬率 %,-17.9069,-0.6343,21.2766,6.3159,-1.98,-1.6834,-2.3975,4.5613,1.0068,54.9833,5.0376,-0.2477,8.7681,21.4975
1592 英瑞-KY,現股當沖比重,0,0,0,0,0,0,0,0,2,10.01,12.85,6.59,28.78,23.03
1598 岱宇,月報酬率 %,-2.1301,-6.3315,6.9425,-1.6393,6.3001,-0.5959,13.88,5.2632,26.3158,-3.9583,2.8202,6.0126,10.9055,5.2207
1598 岱宇,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1603 華電,月報酬率 %,-0.8619,-6.5217,6.0466,3.5089,2.5425,-2.7449,-1.2245,0,11.5702,-7.4076,3.2,0.0001,1.1628,4.9519
1603 華電,現股當沖比重,0,0,0,0,0,0,0,2.78,16.71,0,0,0,0,0
1604 聲寶,月報酬率 %,-6.653,4.3287,6.6388,1.9457,-8.3971,-0.8331,-2.521,5.1725,10.2459,0.3717,2.963,-1.4388,17.883,16.27
1604 聲寶,現股當沖比重,0,0,0,0,0,0,0,0.9,0.21,3.63,0.21,0,1.22,0.83
1605 華新,月報酬率 %,-9.2329,4.1549,-3.7139,12.1428,-10.191,4.1134,-1.4985,13.8312,3.7667,-1.054,9.5855,-5.5076,5.143,10.8695
1605 華新,現股當沖比重,7.05,1.39,0.89,4.52,0.08,3.2,4.85,1.27,2.42,5.29,1.36,1.22,3.62,2.4
1608 華榮,月報酬率 %,-11.3966,-11.3493,-1.9913,4.3543,-11.9611,9.7946,-5.036,4.5454,4.0581,-5.9888,-4.4444,-1.5505,8.5039,-0.7258
1608 華榮,現股當沖比重,0,0,0,0,0,0,0,1.22,0,0,0,0.97,2.55,5.01
1609 大亞,月報酬率 %,-9.584,-13.4,1.6167,9.9999,-5.5785,0.8751,-5.8571,4.1475,1.1063,-2.407,-2.9148,-2.3095,10.4021,-0.2141
1609 大亞,現股當沖比重,0,0,0,0,0,0,0,1.98,0,9.52,0,0,9.4,12.43
1611 中電,月報酬率 %,-14.2857,-3.8463,11.4665,-1.3157,-13.5759,11.0799,-8.9648,6.7963,19.3504,-12.7311,-3.99,-1.2987,3.6844,2.0304
1611 中電,現股當沖比重,0,0,0,0,0,0,0,0,7.61,2.89,2.78,6.33,8.48,0.26
1612 宏泰,月報酬率 %,-6.6466,-9.5128,-1.1539,7.2634,2.7814,0.1175,-4.583,3.4482,2.2619,-1.7462,-4.0286,1.852,3.8594,1.0843
1612 宏泰,現股當沖比重,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0
1614 三洋電,月報酬率 %,-0.3757,-6.415,-1.613,9.6311,-1.4951,-6.0723,-3.6364,-1.6772,4.9041,-4.4715,4.2555,-0.0001,3.7314,-1.4227
1614 三洋電,現股當沖比重,0,0,0,0,0,0,0,8.62,12.5,0,3.5,0,0,0
1615 大山,月報酬率 %,-2.439,-2.2001,-3.3742,5.8202,-3.0001,1.031,3.5713,-1.9704,-3.2162,-0.4154,-7.612,3.5851,2.5929,14.835
1615 大山,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1616 億泰,月報酬率 %,-11.5251,-9.4188,9.5133,0.808,-11.2227,-1.58,-0.4587,2.0737,-1.8058,-0.9197,-7.1925,-1.5001,5.33,15.1805
1616 億泰,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1617 榮星,月報酬率 %,-2.9981,7.031,4.3795,-1.9582,-4.4224,-1.4926,2.5757,-2.8063,5.0153,-3.0392,-2.0895,0.6097,3.0515,-1.6924
1617 榮星,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1618 合機,月報酬率 %,-3.4277,-4.6684,8.8469,0.7255,1.5852,1.9859,7.5105,-5.0453,14.5776,-7.61,-3.6037,2.2696,11.1076,-1.3482
1618 合機,現股當沖比重,0,0,0,0,0,0,0,0,8.69,0.56,11.98,0,0,0
1626 艾美特-KY,月報酬率 %,-17.5259,-0.0001,-4.5834,9.607,-10.3586,-1.5556,-4.9662,3.3254,7.3564,-0.8566,16.6306,-11.6665,8.1763,3.6822
1626 艾美特-KY,現股當沖比重,0,0,0,0,0,0,0,0,0,12.5,2.93,5.19,3.85,0.8
1701 中化,月報酬率 %,2.0724,-15.6307,6.2113,8.7721,6.9895,-0.7537,-2.2788,3.8862,-3.4913,-3.3593,0.5345,-2.3935,2.4614,0
1701 中化,現股當沖比重,0,0,0,0,0,0,0,1.53,0.78,0,0,0,0,0.36
1702 南僑,月報酬率 %,7.5391,6.8279,-6.1252,0.1417,-5.0992,1.3433,-10.4567,6.579,-3.7039,-4.0066,4.8416,7.3246,6.9405,2.1582
1702 南僑,現股當沖比重,8.49,8.61,7.89,3.1,3.69,1.22,0.68,4.66,0.99,0.39,1.03,7.89,1.4,0.93
1707 葡萄王,月報酬率 %,10.2673,-21.4623,-1.8017,9.48,16.2011,-12.0192,-0.8197,3.03,-1.3368,5.4201,5.9127,1.699,4.8316,11.2153
1707 葡萄王,現股當沖比重,22.04,29.5,10.48,16.53,21.7,11.84,8.42,2.18,6.27,7.03,10.27,6.48,5.05,22.6
1708 東鹼,月報酬率 %,-4.8446,-5.117,-2.3112,7.4133,-1.3216,-4.4644,-2.1809,-0.4778,-5.1202,-3.8787,-3.1578,-1.0871,3.0028,-0.5704
1708 東鹼,現股當沖比重,0,0,0,0,0,0,0,0,0.79,2.46,0.73,2.59,0,1.2
1709 和益,月報酬率 %,-1.8726,2.7857,15.625,4.054,-3.8959,1.6892,-2.99,9.9316,3.4267,-5.4216,1.9106,9.3751,1.4288,-1.224
1709 和益,現股當沖比重,0,0,0,0,0,0,0,28.22,1.98,0,0,5.22,0,2.07
1710 東聯,月報酬率 %,-9.8606,21.7392,-8.3335,5.4112,-16.0163,2.4448,-5.0118,8.794,-6.0046,1.7199,-4.5893,1.5191,0.256,1.0202
1710 東聯,現股當沖比重,2.36,5,6.1,1.87,2.13,12.29,1.08,4.79,3.43,2.13,1.66,2.94,0.69,0.74
1711 永光,月報酬率 %,-13.8949,-15.1042,1.5336,26.284,0.9571,-4.9764,2.7434,1.4564,-3.3492,-0.2477,1.2409,3.9216,3.6554,-1.4669
1711 永光,現股當沖比重,0,0,0,0,0,0,5.04,2.22,0.85,1.97,1.37,4.83,0.41,2.95
1712 興農,月報酬率 %,-3.3077,-4.2553,1.1112,3.2967,-1.4185,-6.4748,-1.5385,4.6875,7.8359,-3.8061,2.1582,-1.0565,4.9972,6.3604
1712 興農,現股當沖比重,0,0,0,0,0,0,0,0.45,0.44,0,0.2,0.31,1.67,0
1713 國化,月報酬率 %,-0.0292,-3.6474,-0.0002,-1.5774,-3.8462,2.6668,1.2987,0.9615,0.3173,-1.5823,-0.3213,-4.5162,0.0485,4.1664
1713 國化,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,4.01,0
1714 和桐,月報酬率 %,-13.875,4.2091,-1.3928,6.2149,2.9258,-5.4263,-3.8251,8.6649,-2.2221,-4.0105,-3.4819,-1.2987,8.9183,-0.6711
1714 和桐,現股當沖比重,0,0,0,0,0,0,0,5.52,0.27,0.54,0,0,2.39,0.96
1717 長興,月報酬率 %,-0.2413,-5.5194,-0.3439,6.2069,0.8115,1.9324,1.7378,1.5528,0.4587,-1.8266,1.3951,1.8347,12.329,3.4586
1717 長興,現股當沖比重,0,0,1.62,0,0,1.69,0,0.21,0,0,0.65,0.46,0.31,0.97
1718 中纖,月報酬率 %,-13.8654,15.2438,-3.492,3.07,-10.1063,1.5384,-5.1282,1.9655,-1.8072,-4.2944,-5.7692,-1.3608,7.3105,-2.4423
1718 中纖,現股當沖比重,0.41,3.86,2.66,0,0,0,0,10.61,3.11,2.33,0.3,3.93,3.75,0.32
1720 生達,月報酬率 %,-3.4755,-6.7684,10.3445,15.1318,13.4285,-3.5264,-4.961,-3.8461,-0.4285,-4.4477,2.4025,-0.8797,2.0709,-3.6804
1720 生達,現股當沖比重,0,0,0,0,0,0,0,2.37,3.64,0.75,2.26,2.69,0,4.03
1721 三晃,月報酬率 %,-4.9327,-9.6227,7.5155,10.1943,16.2993,-8.3334,-5.785,8.7721,2.4194,5.9055,9.6657,4.7459,-1.9416,1.32
1721 三晃,現股當沖比重,0,0,0,0,0,0,0,0,0,0,6.68,1.39,5.84,3.58
1722 台肥,月報酬率 %,-9.4117,-6.4772,-0.3644,1.3414,-3.2492,7.0894,-2.2068,6.4134,8.5939,-9.8664,-2.0524,-0.2329,3.8505,-1.2497
1722 台肥,現股當沖比重,1.08,2.49,2.08,5.62,0.82,1.51,1.5,1.66,3.06,0.29,0.67,2.94,0.83,0.94
1723 中碳,月報酬率 %,-11.4111,-13.4199,1.5,21.1821,-8.9431,-4.9107,1.4085,7.8703,-2.575,-4.8457,1.8517,-2.7272,2.377,-2.8571
1723 中碳,現股當沖比重,2.78,2.79,1.94,6.69,1.09,4.14,2.91,2.49,2.15,0.51,1.86,1.34,1.84,0.8
1724 台硝,月報酬率 %,-9.4771,-10.0005,10.6123,7.0111,6.8965,-2.5807,-6.6227,8.1559,12.1315,-1.1697,-1.1833,0.5989,6.6735,-4.7338
1724 台硝,現股當沖比重,0,0,0,0,0,0,0,0,2.05,0,0,0,0,0
1725 元禎,月報酬率 %,-1.5039,3.4368,8.5271,4.6428,-2.3891,-2.7971,-3.2373,-0.3717,4.8505,-2.8469,2.1979,0.3583,-0.7143,-1.7719
1725 元禎,現股當沖比重,0,0,0,0,0,0,0,8.33,0,0,0,0,4.76,0
1726 永記,月報酬率 %,0,-18.4886,-0.3133,5.0314,2.6945,2.7695,1.9858,8.2059,-0.2569,-7.3453,1.9473,3.0014,0.3976,7.1566
1726 永記,現股當沖比重,0,0,0,0,0,0,0,2.04,0,0,4.47,3.27,7.01,1.33
1727 中華化,月報酬率 %,-2.2727,-9.1542,1.0382,4.7944,-1.3071,-1.6556,-7.4072,3.2725,-0.7041,-2.1276,-6.5218,-0.7753,0.7813,1.6128
1727 中華化,現股當沖比重,0,0,0,0,0,0,0,0,2.21,0,0,0,0,0
1730 花仙子,月報酬率 %,3.0685,-2.5596,7.8809,7.4677,13.8973,-5.1723,-1.3988,4.3191,0.1373,3.42,-2.3809,0.1355,1.8944,3.6269
1730 花仙子,現股當沖比重,0,0,0,0,0,0,0,4.78,2.56,0,0.99,0,0,0
1731 美吾華,月報酬率 %,-1.5424,-13.534,21.3045,-0.3585,3.5972,-4.8611,-1.0947,0.7379,9.1576,-6.3759,-1.4336,0.3912,-0.3758,-2.6416
1731 美吾華,現股當沖比重,0,0,0,0,0,0,0,8.88,11.09,8.58,0,0,1.94,1.1
1732 毛寶,月報酬率 %,-13.3334,10.6837,-3.0888,2.7889,0.3876,-0.3861,0.7751,5.3848,-1.8251,-0.7434,-1.4981,-1.9012,-0.0001,3.8762
1732 毛寶,現股當沖比重,0,0,0,0,0,0,0,10.37,5.83,0,0,3.33,0,3.74
1733 五鼎,月報酬率 %,-6.038,-12.716,15.1345,3.8084,18.8166,-6.3745,-8.298,2.3201,5.8957,-8.2441,20.4201,5.1175,-8.5576,-6.4143
1733 五鼎,現股當沖比重,0,0,0,0,0,0,0,3.03,1.44,0,2.88,3.71,0,7.93
1734 杏輝,月報酬率 %,-6.109,-17.4775,18.7774,8.2722,10.0168,-11.883,-1.5763,1.4234,2.9823,-5.2812,-0.1798,-2.883,2.412,-3.442
1734 杏輝,現股當沖比重,0,0,0,0,0,0,0,2.78,12.66,1.62,1.92,1.49,0,0.22
1735 日勝化,月報酬率 %,-2.1644,4.18,2.2421,4.3858,-0.42,0.4218,-1.6807,0.4277,14.8933,7.4072,-10.0002,1.916,-1.1598,-2.0491
1735 日勝化,現股當沖比重,0,0,0,0,0,0,0,0,3.23,5.8,0,0.93,0,1.03
1736 喬山,月報酬率 %,-4.4632,-27.6047,-7.1277,34.5372,-2.8522,-8.808,-2.8408,6.2378,-2.9358,-3.5916,-5.0981,-2.686,-0.4246,-1.2793
1736 喬山,現股當沖比重,0,0,0,0,0,0,5.23,1.43,1.08,3.68,4.14,0,2.64,3.33
1737 臺鹽,月報酬率 %,-1.6878,-7.6758,9.2234,7.9999,7.613,14.7228,12.5,-8.1482,-7.0966,-5.2082,4.7619,10.3148,-2.3772,-0.3141
1737 臺鹽,現股當沖比重,0,0,0,0,0,0,0,6.48,0.86,1.96,2.38,6.05,0.63,0
1760 寶齡富錦,月報酬率 %,-1.1388,-6.6672,14.5504,-5.8701,28.1906,-9.663,0.0515,0.3677,-0.1831,-0.2055,-1.8605,-4.5788,4.2858,-37.975
1760 寶齡富錦,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1762 中化生,月報酬率 %,5.1917,-15.9743,21.1027,4.2389,22.2893,-2.8324,5.1964,-1.9277,-4.4224,-9.7686,-0.2849,-10,0.5122,-2.4833
1762 中化生,現股當沖比重,0,0,0,0,0,0,0,3.72,3.45,0,3.6,1,0,5.59
1773 勝一,月報酬率 %,-0.2494,-0.0001,0,6.25,-5.8823,0.25,-2.1199,2.6751,8.8091,-0.5702,4.4724,-0.6104,3.5462,9.8175
1773 勝一,現股當沖比重,0,0,0,0,0,0,0,0,0,0,1.37,0,0,2.66
1776 展宇,月報酬率 %,-2.0577,1.6806,2.7452,5.0848,30.242,9.1641,-9.5293,7.2097,-5.5558,0.6189,7.3912,1.5684,-2.5424,5.2176
1776 展宇,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1783 和康生,月報酬率 %,-14.1051,-25.6843,21.2462,15.8878,-1.0078,-5.0916,-7.296,6.4813,4.1304,-7.7245,-2.9411,-1.6316,18.0093,3.4137
1783 和康生,現股當沖比重,0,0,0,0,0,0,0,8.4,11.35,3.26,8.33,1.94,6.78,11.06
1786 科妍,月報酬率 %,-15.4205,-8.4716,22.3341,2.7958,0,0.0001,-6.72,-7.0327,14.2066,-11.6316,-2.3764,-8.4269,-3.1153,20.4689
1786 科妍,現股當沖比重,0,0,0,0,0,0,0,5.66,4.86,3.55,9.02,3.23,2.48,2.85
1789 神隆,月報酬率 %,-4.9785,16.2283,5.121,9.1024,32.3151,-4.4405,-4.8327,7.8125,-10.1452,-14.4154,10.7185,-7.1275,1.8327,-4.3523
1789 神隆,現股當沖比重,8.54,11.43,10.33,11.21,18.86,12.6,9.89,12.33,9.96,9.75,12.19,3.88,2.18,3.67
1802 台玻,月報酬率 %,-4.0405,-8.0701,-8.3969,7.0833,-12.5476,14.2221,-5.8367,6.1983,5.0583,1.8519,-1.4545,1.4757,-1.818,-3.3187
1802 台玻,現股當沖比重,5.87,7.68,1.98,4.8,1.67,1.77,1.44,2.59,10.81,4.22,0,2.85,0.55,1.24
1805 寶徠,月報酬率 %,1.3942,-0.0001,0.625,-5.8386,-5.0132,-4.5834,-9.7525,10.4839,5.8394,-6.069,-2.6433,-3.4689,-0.3259,-2.3809
1805 寶徠,現股當沖比重,0,0,0,0,0,0,0,0,0,3.13,0,0,0,0
1806 冠軍,月報酬率 %,-1.9634,-13.4847,10.1851,-1.9609,-0.8574,0.5766,-4.298,2.0958,3.3726,-1.7022,-6.7819,0.3096,2.6234,3.3082
